No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,hujan,musim
22667,2015,10,1,10,14.0,14.0,2.0,6.0,200.0,58.0,16.9,1010.6,1.3,0.0,WNW,6.9,Guanyuan,False,Other
22668,2015,10,1,11,5.0,5.0,2.0,6.0,200.0,63.0,17.6,1009.8,-0.7,0.0,WNW,9.2,Guanyuan,False,Other
22669,2015,10,1,12,8.0,20.0,2.0,4.0,200.0,68.0,18.5,1009.6,0.1,0.0,WNW,8.2,Guanyuan,False,Other
22670,2015,10,1,13,8.0,17.0,2.0,4.0,200.0,71.0,19.6,1008.7,-0.4,0.0,WNW,7.2,Guanyuan,False,Other
22671,2015,10,1,14,6.0,18.0,2.0,4.0,200.0,72.0,20.4,1008.2,0.8,0.0,NW,6.9,Guanyuan,False,Other
22672,2015,10,1,15,5.0,14.0,2.0,4.0,200.0,71.0,21.2,1008.0,0.4,0.0,NW,5.6,Guanyuan,False,Other
22673,2015,10,1,16,10.0,18.0,2.0,3.0,200.0,74.0,21.5,1007.9,1.2,0.0,WNW,6.8,Guanyuan,False,Other
22674,2015,10,1,17,12.0,20.0,2.0,11.0,200.0,67.0,21.4,1008.0,1.6,0.0,NW,5.6,Guanyuan,False,Other
22675,2015,10,1,18,12.0,31.0,2.0,18.0,300.0,58.0,20.2,1008.2,1.6,0.0,W,2.3,Guanyuan,False,Other
22676,2015,10,1,19,20.0,46.0,2.0,41.0,500.0,40.0,18.9,1008.8,2.7,0.0,SW,1.9,Guanyuan,False,Other
22677,2015,10,1,20,18.0,45.0,2.0,55.0,500.0,28.0,17.0,1009.0,4.0,0.0,W,1.5,Guanyuan,False,Other
22678,2015,10,1,21,22.0,44.0,2.0,72.0,500.0,11.0,16.2,1009.1,4.2,0.0,W,1.6,Guanyuan,False,Other
22679,2015,10,1,22,18.0,53.0,2.0,79.0,500.0,2.0,13.0,1009.0,6.8,0.0,WSW,0.6,Guanyuan,False,Other
22680,2015,10,1,23,18.0,46.0,2.0,71.0,500.0,4.0,12.2,1008.9,7.3,0.0,WNW,0.7,Guanyuan,False,Other
22681,2015,10,2,0,24.0,53.0,2.0,75.0,500.0,2.0,11.7,1008.7,7.4,0.0,WNW,0.8,Guanyuan,False,Other
22682,2015,10,2,1,23.0,70.0,2.0,69.0,600.0,2.0,11.0,1008.6,7.7,0.0,W,0.5,Guanyuan,False,Other
22683,2015,10,2,2,25.0,55.0,2.0,60.0,500.0,2.0,10.4,1008.2,8.2,0.0,SW,0.1,Guanyuan,False,Other
22684,2015,10,2,3,21.0,42.0,2.0,56.0,400.0,2.0,9.5,1007.9,7.4,0.0,E,0.6,Guanyuan,False,Other
22685,2015,10,2,4,18.0,46.0,2.0,55.0,400.0,2.0,10.5,1007.7,7.7,0.0,SE,0.6,Guanyuan,False,Other
22686,2015,10,2,5,18.0,54.0,2.0,51.0,500.0,2.0,9.7,1007.4,7.6,0.0,SW,0.2,Guanyuan,False,Other
22687,2015,10,2,6,17.0,57.0,2.0,49.0,600.0,2.0,9.4,1007.4,7.8,0.0,W,1.0,Guanyuan,False,Other
22688,2015,10,2,7,27.0,72.0,2.0,47.0,800.0,2.0,10.2,1007.5,8.3,0.0,SW,1.0,Guanyuan,False,Other
22689,2015,10,2,8,28.0,55.0,3.0,54.0,900.0,2.0,16.3,1007.8,7.2,0.0,WSW,1.6,Guanyuan,False,Other
22690,2015,10,2,9,22.0,59.0,3.0,48.0,600.0,13.0,19.4,1007.6,6.1,0.0,SSW,1.6,Guanyuan,False,Other
22691,2015,10,2,10,26.0,63.0,3.0,52.0,700.0,19.0,21.0,1007.4,6.1,0.0,SSW,1.3,Guanyuan,False,Other
22692,2015,10,2,11,23.0,32.0,3.0,24.0,400.0,58.0,23.1,1006.7,6.8,0.0,WNW,2.2,Guanyuan,False,Other
22693,2015,10,2,12,19.0,44.0,3.0,17.0,300.0,77.0,24.3,1006.0,5.6,0.0,WNW,3.5,Guanyuan,False,Other
22694,2015,10,2,13,30.0,52.0,3.0,23.0,400.0,85.0,25.5,1005.2,6.2,0.0,SSW,1.8,Guanyuan,False,Other
22695,2015,10,2,14,25.0,38.0,2.0,19.0,400.0,118.0,25.9,1004.5,5.5,0.0,SW,2.5,Guanyuan,False,Other
22696,2015,10,2,15,14.0,58.0,2.0,15.0,300.0,125.0,26.1,1004.3,5.1,0.0,SW,3.5,Guanyuan,False,Other
22697,2015,10,2,16,15.0,31.0,2.0,14.0,300.0,111.0,25.8,1004.2,5.4,0.0,SW,3.7,Guanyuan,False,Other
22698,2015,10,2,17,17.0,56.0,3.0,18.0,300.0,106.0,25.1,1004.2,4.2,0.0,WSW,3.3,Guanyuan,False,Other
22699,2015,10,2,18,27.0,70.0,4.0,29.0,400.0,97.0,23.6,1004.6,5.5,0.0,WSW,3.2,Guanyuan,False,Other
22700,2015,10,2,19,37.0,118.0,5.0,43.0,600.0,80.0,22.8,1005.5,7.7,0.0,WSW,3.0,Guanyuan,False,Other
22701,2015,10,2,20,37.0,135.0,6.0,61.0,700.0,52.0,21.8,1006.6,9.0,0.0,WSW,2.2,Guanyuan,False,Other
22702,2015,10,2,21,51.0,123.0,4.0,85.0,900.0,14.0,19.6,1007.8,9.8,0.0,W,1.5,Guanyuan,False,Other
22703,2015,10,2,22,41.0,125.0,4.0,96.0,900.0,2.0,18.5,1008.9,9.8,0.0,WNW,1.5,Guanyuan,False,Other
22704,2015,10,2,23,44.0,126.0,3.0,90.0,1000.0,2.0,16.9,1009.8,8.8,0.0,NNW,1.5,Guanyuan,False,Other
22705,2015,10,3,0,49.0,115.0,3.0,83.0,1200.0,2.0,15.6,1010.6,9.0,0.0,NE,0.5,Guanyuan,False,Other
22706,2015,10,3,1,32.0,42.0,3.0,77.0,900.0,2.0,20.7,1011.3,4.3,0.0,NW,2.4,Guanyuan,False,Other
22707,2015,10,3,2,16.0,22.0,2.0,66.0,400.0,5.0,19.0,1012.6,5.1,0.0,ENE,2.6,Guanyuan,False,Other
22708,2015,10,3,3,9.0,9.0,2.0,44.0,300.0,23.0,14.1,1013.4,6.9,0.0,ESE,1.2,Guanyuan,False,Other
22709,2015,10,3,4,9.0,17.0,2.0,35.0,300.0,32.0,13.3,1014.1,7.3,0.0,NE,0.8,Guanyuan,False,Other
22710,2015,10,3,5,8.0,22.0,2.0,34.0,300.0,27.0,11.4,1014.8,7.9,0.0,NE,0.2,Guanyuan,False,Other
22711,2015,10,3,6,10.0,32.0,2.0,53.0,400.0,6.0,9.9,1015.1,7.5,0.0,NE,1.1,Guanyuan,False,Other
22712,2015,10,3,7,13.0,53.0,2.0,62.0,600.0,2.0,11.6,1015.4,8.6,0.0,SE,0.8,Guanyuan,False,Other
22713,2015,10,3,8,14.0,46.0,2.0,58.0,600.0,9.0,17.2,1016.4,6.4,0.0,ESE,1.9,Guanyuan,False,Other
22714,2015,10,3,9,23.0,23.0,2.0,54.0,500.0,23.0,19.3,1017.1,5.7,0.0,E,1.4,Guanyuan,False,Other
22715,2015,10,3,10,23.0,51.0,2.0,41.0,500.0,40.0,20.2,1017.7,7.9,0.0,S,1.6,Guanyuan,False,Other
22716,2015,10,3,11,19.0,74.0,6.0,40.0,700.0,53.0,21.5,1017.6,6.2,0.0,SSW,2.0,Guanyuan,False,Other
22717,2015,10,3,12,26.0,68.0,6.0,36.0,700.0,66.0,22.4,1017.2,6.6,0.0,SSW,2.8,Guanyuan,False,Other
22718,2015,10,3,13,23.0,62.0,5.0,31.0,600.0,86.0,23.6,1016.3,6.8,0.0,S,2.3,Guanyuan,False,Other
22719,2015,10,3,14,24.0,46.0,3.0,23.0,500.0,97.0,24.0,1015.6,7.2,0.0,S,2.1,Guanyuan,False,Other
22720,2015,10,3,15,20.0,54.0,4.0,25.0,600.0,98.0,24.1,1015.4,7.7,0.0,SW,3.4,Guanyuan,False,Other
22721,2015,10,3,16,31.0,71.0,5.0,26.0,600.0,108.0,24.1,1015.3,8.1,0.0,SW,4.2,Guanyuan,False,Other
22722,2015,10,3,17,29.0,85.0,5.0,31.0,700.0,112.0,23.5,1015.8,9.5,0.0,SW,3.6,Guanyuan,False,Other
22723,2015,10,3,18,29.0,102.0,5.0,41.0,800.0,106.0,22.7,1016.2,10.2,0.0,SW,3.2,Guanyuan,False,Other
22724,2015,10,3,19,39.0,117.0,4.0,57.0,900.0,85.0,21.6,1016.5,10.1,0.0,S,1.3,Guanyuan,False,Other
22725,2015,10,3,20,49.0,115.0,5.0,63.0,900.0,71.0,20.7,1017.1,10.2,0.0,S,1.3,Guanyuan,False,Other
22726,2015,10,3,21,50.0,117.0,5.0,71.0,900.0,51.0,16.6,1017.6,11.7,0.0,SE,0.6,Guanyuan,False,Other
22727,2015,10,3,22,57.0,128.0,5.0,87.0,1000.0,28.0,18.3,1018.1,11.1,0.0,S,1.0,Guanyuan,False,Other
22728,2015,10,3,23,62.0,131.0,5.0,96.0,1000.0,12.0,15.2,1018.1,12.1,0.0,NNW,0.4,Guanyuan,False,Other
22729,2015,10,4,0,64.0,134.0,3.0,101.0,1000.0,2.0,14.2,1018.5,12.1,0.0,ENE,0.7,Guanyuan,False,Other
22730,2015,10,4,1,55.0,91.0,2.0,98.0,1000.0,2.0,14.1,1018.7,12.0,0.0,ENE,0.8,Guanyuan,False,Other
22731,2015,10,4,2,50.0,102.0,2.0,92.0,1000.0,2.0,13.1,1018.8,11.8,0.0,NE,0.9,Guanyuan,False,Other
22732,2015,10,4,3,52.0,107.0,2.0,89.0,1000.0,2.0,12.7,1019.1,11.4,0.0,NE,0.6,Guanyuan,False,Other
22733,2015,10,4,4,57.0,118.0,2.0,89.0,1100.0,2.0,12.7,1019.0,11.6,0.0,NE,1.0,Guanyuan,False,Other
22734,2015,10,4,5,57.0,104.0,2.0,86.0,1100.0,2.0,12.7,1019.5,11.8,0.0,E,0.9,Guanyuan,False,Other
22735,2015,10,4,6,50.0,93.0,2.0,82.0,1100.0,2.0,12.2,1019.6,11.4,0.0,NE,0.2,Guanyuan,False,Other
22736,2015,10,4,7,53.0,90.0,2.0,81.0,1200.0,2.0,12.5,1020.0,11.9,0.0,E,1.0,Guanyuan,False,Other
22737,2015,10,4,8,60.0,97.0,4.0,80.0,1300.0,3.0,14.3,1020.4,12.0,0.0,ENE,1.0,Guanyuan,False,Other
22738,2015,10,4,9,63.0,102.0,9.0,75.0,1300.0,9.0,16.2,1020.6,12.2,0.0,ENE,1.3,Guanyuan,False,Other
22739,2015,10,4,10,64.0,96.0,13.0,72.0,1200.0,22.0,18.5,1020.6,11.6,0.0,NE,1.0,Guanyuan,False,Other
22740,2015,10,4,11,76.0,115.0,20.0,76.0,1300.0,37.0,19.7,1020.0,12.0,0.0,E,1.1,Guanyuan,False,Other
22741,2015,10,4,12,87.0,117.0,21.0,83.0,1300.0,53.0,21.4,1019.1,12.5,0.0,NW,0.7,Guanyuan,False,Other
22742,2015,10,4,13,100.0,125.0,25.0,77.0,1300.0,90.0,22.9,1017.9,12.2,0.0,NW,1.0,Guanyuan,False,Other
22743,2015,10,4,14,121.0,139.0,28.0,68.0,1200.0,138.0,24.2,1016.9,12.2,0.0,ESE,1.2,Guanyuan,False,Other
22744,2015,10,4,15,143.0,176.0,25.0,62.0,1200.0,176.0,24.7,1016.3,10.9,0.0,SSE,1.5,Guanyuan,False,Other
22745,2015,10,4,16,157.0,210.0,24.0,72.0,1200.0,182.0,24.5,1016.2,10.4,0.0,SSW,1.9,Guanyuan,False,Other
22746,2015,10,4,17,179.0,209.0,26.0,56.0,1200.0,219.0,23.7,1016.1,10.7,0.0,SSW,1.6,Guanyuan,False,Other
22747,2015,10,4,18,188.0,219.0,21.0,58.0,1300.0,199.0,20.1,1016.4,13.1,0.0,NE,0.2,Guanyuan,False,Other
22748,2015,10,4,19,209.0,233.0,13.0,63.0,1500.0,158.0,17.5,1016.7,13.6,0.0,NE,0.3,Guanyuan,False,Other
22749,2015,10,4,20,227.0,252.0,7.0,139.0,2000.0,41.0,17.0,1016.8,13.5,0.0,ENE,0.1,Guanyuan,False,Other
22750,2015,10,4,21,242.0,273.0,6.0,184.0,2500.0,3.0,16.2,1017.0,13.7,0.0,NE,0.8,Guanyuan,False,Other
22751,2015,10,4,22,195.0,239.0,6.0,165.0,2100.0,2.0,15.5,1017.3,13.5,0.0,ENE,1.1,Guanyuan,False,Other
22752,2015,10,4,23,162.0,203.0,4.0,147.0,1800.0,2.0,15.0,1017.3,13.4,0.0,NNE,1.1,Guanyuan,False,Other
22753,2015,10,5,0,161.0,185.0,3.0,145.0,1800.0,2.0,14.8,1017.2,13.3,0.0,NNW,0.7,Guanyuan,False,Other
22754,2015,10,5,1,158.0,173.0,3.0,139.0,1700.0,2.0,14.3,1016.9,13.0,0.0,E,1.1,Guanyuan,False,Other
22755,2015,10,5,2,159.0,164.0,4.0,133.0,1400.0,2.0,13.7,1016.8,12.9,0.0,E,0.9,Guanyuan,False,Other
22756,2015,10,5,3,154.0,154.0,3.0,124.0,1400.0,2.0,13.3,1016.4,12.5,0.0,E,0.7,Guanyuan,False,Other
22757,2015,10,5,4,159.0,159.0,4.0,119.0,1300.0,2.0,12.9,1016.1,12.4,0.0,ENE,0.9,Guanyuan,False,Other
22758,2015,10,5,5,159.0,159.0,3.0,103.0,1200.0,2.0,13.3,1016.4,12.5,0.0,E,1.3,Guanyuan,False,Other
22759,2015,10,5,6,164.0,164.0,3.0,107.0,1300.0,2.0,12.6,1016.0,12.1,0.0,E,0.8,Guanyuan,False,Other
22760,2015,10,5,7,172.0,172.0,3.0,104.0,1400.0,2.0,12.4,1016.0,12.1,0.0,ENE,0.6,Guanyuan,False,Other
22761,2015,10,5,8,177.0,177.0,4.0,101.0,1400.0,2.0,14.2,1016.1,13.4,0.0,ENE,0.9,Guanyuan,False,Other
22762,2015,10,5,9,185.0,191.0,10.0,93.0,1400.0,22.0,16.5,1016.1,13.0,0.0,NE,1.3,Guanyuan,False,Other
22763,2015,10,5,10,220.0,241.0,21.0,72.0,1600.0,64.0,18.5,1015.9,13.6,0.0,NE,1.4,Guanyuan,False,Other
22764,2015,10,5,11,260.0,281.0,28.0,75.0,1900.0,90.0,20.1,1015.6,14.0,0.0,E,0.9,Guanyuan,False,Other
22765,2015,10,5,12,263.0,263.0,30.0,69.0,1900.0,135.0,21.6,1014.4,14.3,0.0,WSW,0.8,Guanyuan,False,Other
22766,2015,10,5,13,237.0,237.0,30.0,55.0,1800.0,191.0,23.0,1013.1,14.0,0.0,SW,1.1,Guanyuan,False,Other
22767,2015,10,5,14,237.0,237.0,25.0,62.0,1800.0,212.0,24.1,1012.2,13.6,0.0,SSW,1.8,Guanyuan,False,Other
22768,2015,10,5,15,240.0,245.0,23.0,65.0,1700.0,232.0,24.6,1011.9,14.1,0.0,SSW,1.6,Guanyuan,False,Other
22769,2015,10,5,16,232.0,259.0,19.0,56.0,1600.0,250.0,24.3,1011.7,14.4,0.0,S,1.6,Guanyuan,False,Other
22770,2015,10,5,17,208.0,211.0,14.0,45.0,1500.0,241.0,23.3,1011.6,15.4,0.0,S,1.4,Guanyuan,False,Other
22771,2015,10,5,18,193.0,202.0,12.0,50.0,1500.0,219.0,20.8,1011.9,15.6,0.0,SSW,0.2,Guanyuan,False,Other
22772,2015,10,5,19,218.0,228.0,6.0,68.0,1700.0,143.0,18.4,1012.2,15.8,0.0,SSE,0.1,Guanyuan,False,Other
22773,2015,10,5,20,256.0,260.0,4.0,115.0,2100.0,58.0,17.4,1012.4,15.6,0.0,E,1.4,Guanyuan,False,Other
22774,2015,10,5,21,282.0,284.0,3.0,149.0,2600.0,3.0,16.7,1012.8,15.4,0.0,ESE,1.1,Guanyuan,False,Other
22775,2015,10,5,22,285.0,285.0,4.0,162.0,2800.0,2.0,16.5,1013.2,15.4,0.0,NE,0.6,Guanyuan,False,Other
22776,2015,10,5,23,278.0,278.0,4.0,161.0,2700.0,2.0,15.8,1013.2,15.0,0.0,NE,0.6,Guanyuan,False,Other
22777,2015,10,6,0,285.0,288.0,3.0,153.0,2300.0,2.0,15.7,1013.2,14.9,0.0,NNE,1.2,Guanyuan,False,Other
22778,2015,10,6,1,311.0,311.0,3.0,152.0,2300.0,2.0,16.0,1013.1,14.9,0.0,NE,1.3,Guanyuan,False,Other
22779,2015,10,6,2,354.0,354.0,3.0,138.0,2200.0,2.0,15.0,1013.1,14.4,0.0,ENE,0.4,Guanyuan,False,Other
22780,2015,10,6,3,315.0,315.0,3.0,113.0,1900.0,11.0,14.6,1013.0,14.1,0.0,ENE,1.1,Guanyuan,False,Other
22781,2015,10,6,4,272.0,272.0,2.0,79.0,1700.0,37.0,14.6,1013.1,14.0,0.0,NNE,0.6,Guanyuan,False,Other
22782,2015,10,6,5,259.0,259.0,2.0,73.0,1700.0,46.0,14.5,1013.4,13.9,0.0,NE,1.1,Guanyuan,False,Other
22783,2015,10,6,6,251.0,251.0,2.0,108.0,1700.0,11.0,13.8,1013.8,13.3,0.0,ESE,0.8,Guanyuan,False,Other
22784,2015,10,6,7,249.0,249.0,2.0,118.0,1800.0,2.0,14.6,1014.1,14.1,0.0,NE,1.0,Guanyuan,False,Other
22785,2015,10,6,8,270.0,270.0,3.0,114.0,1900.0,18.0,15.8,1014.5,14.5,0.0,E,1.6,Guanyuan,False,Other
22786,2015,10,6,9,278.0,278.0,5.0,102.0,1800.0,37.0,17.7,1014.8,14.6,0.0,ENE,1.4,Guanyuan,False,Other
22787,2015,10,6,10,253.0,253.0,7.0,90.0,1700.0,65.0,19.7,1014.4,14.7,0.0,E,1.1,Guanyuan,False,Other
22788,2015,10,6,11,255.0,255.0,10.0,73.0,1700.0,123.0,21.3,1013.8,15.2,0.0,N,1.0,Guanyuan,False,Other
22789,2015,10,6,12,251.0,251.0,14.0,63.0,1800.0,172.0,23.1,1012.7,14.6,0.0,SW,1.0,Guanyuan,False,Other
22790,2015,10,6,13,264.0,264.0,17.0,53.0,1800.0,226.0,24.4,1011.9,14.5,0.0,SE,1.1,Guanyuan,False,Other
22791,2015,10,6,14,289.0,289.0,23.0,59.0,2000.0,251.0,25.2,1011.1,14.9,0.0,S,1.8,Guanyuan,False,Other
22792,2015,10,6,15,313.0,331.0,25.0,62.0,2100.0,262.0,25.2,1010.6,15.8,0.0,SSE,1.7,Guanyuan,False,Other
22793,2015,10,6,16,330.0,363.0,21.0,63.0,2100.0,269.0,24.5,1010.4,15.7,0.0,SSE,1.7,Guanyuan,False,Other
22794,2015,10,6,17,343.0,343.0,15.0,63.0,2100.0,257.0,24.0,1010.5,15.5,0.0,SSE,1.2,Guanyuan,False,Other
22795,2015,10,6,18,308.0,308.0,13.0,68.0,2100.0,210.0,21.3,1010.8,16.5,0.0,SE,0.1,Guanyuan,False,Other
22796,2015,10,6,19,292.0,292.0,10.0,66.0,2100.0,160.0,19.3,1011.1,16.7,0.0,SE,1.1,Guanyuan,False,Other
22797,2015,10,6,20,295.0,295.0,9.0,76.0,2200.0,122.0,18.9,1011.2,16.5,0.0,ENE,0.8,Guanyuan,False,Other
22798,2015,10,6,21,329.0,329.0,7.0,105.0,2500.0,73.0,18.1,1011.3,16.4,0.0,SE,0.4,Guanyuan,False,Other
22799,2015,10,6,22,350.0,350.0,6.0,116.0,2600.0,46.0,17.9,1011.3,16.1,0.0,SE,0.2,Guanyuan,False,Other
22800,2015,10,6,23,336.0,336.0,7.0,174.0,3100.0,2.0,17.4,1011.1,15.9,0.0,NE,0.6,Guanyuan,False,Other
22801,2015,10,7,0,351.0,351.0,4.0,157.0,2900.0,2.0,17.1,1010.9,15.8,0.0,NE,0.3,Guanyuan,False,Other
22802,2015,10,7,1,399.0,399.0,4.0,119.0,2500.0,8.0,16.9,1010.8,15.9,0.0,ENE,0.7,Guanyuan,False,Other
22803,2015,10,7,2,394.0,394.0,4.0,132.0,2400.0,2.0,16.9,1010.5,15.9,0.0,NE,0.7,Guanyuan,False,Other
22804,2015,10,7,3,377.0,377.0,3.0,139.0,2300.0,2.0,16.7,1010.1,15.9,0.0,NNE,0.9,Guanyuan,False,Other
22805,2015,10,7,4,342.0,342.0,3.0,136.0,2200.0,2.0,17.0,1010.0,15.9,0.0,NE,1.2,Guanyuan,False,Other
22806,2015,10,7,5,320.0,320.0,2.0,122.0,2000.0,2.0,16.6,1010.3,15.8,0.0,NE,0.7,Guanyuan,False,Other
22807,2015,10,7,6,313.0,313.0,3.0,120.0,2000.0,2.0,16.1,1010.1,15.5,0.0,ENE,0.9,Guanyuan,False,Other
22808,2015,10,7,7,312.0,312.0,3.0,127.0,2200.0,2.0,16.3,1010.4,15.8,0.0,NE,0.9,Guanyuan,False,Other
22809,2015,10,7,8,298.0,298.0,4.0,110.0,2100.0,2.0,17.0,1011.2,16.2,0.0,ENE,0.9,Guanyuan,False,Other
22810,2015,10,7,9,301.0,301.0,6.0,112.0,2100.0,10.0,18.4,1011.2,16.4,0.0,ESE,0.6,Guanyuan,False,Other
22811,2015,10,7,10,315.0,315.0,8.0,128.0,2200.0,18.0,20.4,1011.0,16.4,0.0,SSW,0.9,Guanyuan,False,Other
22812,2015,10,7,11,303.0,303.0,8.0,120.0,2000.0,49.0,21.4,1010.6,16.8,0.0,ENE,1.6,Guanyuan,False,Other
22813,2015,10,7,12,319.0,319.0,10.0,121.0,2000.0,88.0,22.7,1010.1,16.9,0.0,NE,1.1,Guanyuan,False,Other
22814,2015,10,7,13,350.0,350.0,14.0,133.0,2300.0,114.0,24.6,1008.8,17.1,0.0,SW,1.3,Guanyuan,False,Other
22815,2015,10,7,14,323.0,323.0,23.0,103.0,2000.0,154.0,25.0,1008.2,17.0,0.0,SSW,2.3,Guanyuan,False,Other
22816,2015,10,7,15,303.0,303.0,28.0,62.0,1800.0,196.0,25.2,1008.0,16.6,0.0,SW,2.0,Guanyuan,False,Other
22817,2015,10,7,16,274.0,274.0,25.0,52.0,1700.0,182.0,24.9,1008.2,16.6,0.0,SSW,2.1,Guanyuan,False,Other
22818,2015,10,7,17,250.0,250.0,21.0,52.0,1700.0,175.0,23.9,1008.3,16.4,0.0,WSW,1.8,Guanyuan,False,Other
22819,2015,10,7,18,264.0,264.0,18.0,67.0,1900.0,145.0,22.3,1008.8,17.0,0.0,NNW,0.3,Guanyuan,False,Other
22820,2015,10,7,19,314.0,314.0,10.0,83.0,2100.0,102.0,22.0,1009.7,16.9,0.0,WNW,1.7,Guanyuan,False,Other
22821,2015,10,7,20,357.0,357.0,5.0,109.0,2000.0,60.0,21.8,1010.6,12.1,0.0,NNW,2.2,Guanyuan,False,Other
22822,2015,10,7,21,103.0,103.0,2.0,52.0,700.0,51.0,23.0,1012.2,-0.5,0.0,NNW,2.5,Guanyuan,False,Other
22823,2015,10,7,22,15.0,15.0,2.0,32.0,300.0,47.0,21.7,1013.0,-4.4,0.0,NNW,3.9,Guanyuan,False,Other
22824,2015,10,7,23,11.0,11.0,2.0,20.0,200.0,52.0,20.2,1013.9,-8.2,0.0,N,3.4,Guanyuan,False,Other
22825,2015,10,8,0,11.0,11.0,2.0,12.0,200.0,53.0,18.8,1014.7,-8.4,0.0,NNW,3.7,Guanyuan,False,Other
22826,2015,10,8,1,12.0,33.0,2.0,10.0,100.0,49.0,17.4,1015.1,-5.8,0.0,N,3.7,Guanyuan,False,Other
22827,2015,10,8,2,8.0,8.0,2.0,14.0,200.0,43.0,16.8,1015.1,-4.5,0.0,N,4.3,Guanyuan,False,Other
22828,2015,10,8,3,6.0,6.0,2.0,10.0,200.0,44.0,16.5,1015.0,-4.7,0.0,NNW,3.9,Guanyuan,False,Other
22829,2015,10,8,4,8.0,8.0,2.0,9.0,200.0,44.0,15.9,1015.4,-4.7,0.0,NNW,3.1,Guanyuan,False,Other
22830,2015,10,8,5,6.0,6.0,3.0,10.0,200.0,41.0,15.7,1016.1,-4.8,0.0,NNW,3.3,Guanyuan,False,Other
22831,2015,10,8,6,8.0,8.0,2.0,14.0,200.0,36.0,14.6,1016.6,-4.2,0.0,NNW,2.1,Guanyuan,False,Other
22832,2015,10,8,7,5.0,5.0,2.0,21.0,300.0,26.0,14.6,1017.2,-4.2,0.0,NNW,2.9,Guanyuan,False,Other
22833,2015,10,8,8,8.0,8.0,2.0,20.0,300.0,27.0,15.4,1018.0,-4.6,0.0,NW,3.0,Guanyuan,False,Other
22834,2015,10,8,9,8.0,8.0,2.0,10.0,200.0,38.0,15.6,1018.3,-4.4,0.0,NW,4.3,Guanyuan,False,Other
22835,2015,10,8,10,6.0,12.0,2.0,7.0,200.0,43.0,16.4,1018.4,-3.7,0.0,NNW,3.1,Guanyuan,False,Other
22836,2015,10,8,11,13.0,13.0,2.0,4.0,200.0,51.0,16.4,1018.2,-5.4,0.0,NW,4.7,Guanyuan,False,Other
22837,2015,10,8,12,8.0,9.0,2.0,3.0,200.0,57.0,16.9,1017.6,-5.6,0.0,W,4.7,Guanyuan,False,Other
22838,2015,10,8,13,9.0,9.0,2.0,2.0,200.0,65.0,17.5,1016.5,-5.7,0.0,NW,3.7,Guanyuan,False,Other
22839,2015,10,8,14,7.0,7.0,2.0,2.0,200.0,68.0,18.4,1015.5,-6.4,0.0,WNW,4.8,Guanyuan,False,Other
22840,2015,10,8,15,7.0,7.0,2.0,2.0,200.0,70.0,18.6,1014.7,-7.8,0.0,WNW,5.4,Guanyuan,False,Other
22841,2015,10,8,16,9.0,12.0,2.0,4.0,200.0,70.0,18.9,1014.1,-7.5,0.0,WNW,4.6,Guanyuan,False,Other
22842,2015,10,8,17,11.0,11.0,2.0,10.0,200.0,66.0,18.6,1013.6,-8.6,0.0,WNW,5.6,Guanyuan,False,Other
22843,2015,10,8,18,16.0,17.0,2.0,23.0,300.0,51.0,17.6,1013.3,-7.8,0.0,WNW,3.0,Guanyuan,False,Other
22844,2015,10,8,19,19.0,34.0,2.0,51.0,500.0,16.0,15.7,1012.9,-5.4,0.0,WSW,1.5,Guanyuan,False,Other
22845,2015,10,8,20,19.0,30.0,2.0,61.0,500.0,8.0,16.0,1012.7,-5.7,0.0,WSW,2.2,Guanyuan,False,Other
22846,2015,10,8,21,20.0,48.0,2.0,54.0,400.0,15.0,15.6,1012.7,-4.9,0.0,WSW,2.3,Guanyuan,False,Other
22847,2015,10,8,22,27.0,46.0,3.0,59.0,400.0,10.0,15.0,1012.4,-4.4,0.0,WSW,2.2,Guanyuan,False,Other
22848,2015,10,8,23,27.0,47.0,2.0,62.0,400.0,8.0,14.1,1011.5,-2.8,0.0,W,1.9,Guanyuan,False,Other
22849,2015,10,9,0,31.0,54.0,3.0,62.0,300.0,6.0,12.0,1010.3,-0.9,0.0,WSW,1.8,Guanyuan,False,Other
22850,2015,10,9,1,40.0,55.0,3.0,62.0,400.0,2.0,9.8,1009.4,1.7,0.0,W,0.6,Guanyuan,False,Other
22851,2015,10,9,2,27.0,58.0,5.0,58.0,300.0,2.0,8.7,1008.6,1.6,0.0,SE,1.2,Guanyuan,False,Other
22852,2015,10,9,3,25.0,47.0,4.0,56.0,400.0,2.0,8.0,1007.8,1.8,0.0,ESE,0.6,Guanyuan,False,Other
22853,2015,10,9,4,24.0,38.0,3.0,55.0,400.0,2.0,7.8,1007.0,2.9,0.0,NE,0.7,Guanyuan,False,Other
22854,2015,10,9,5,18.0,39.0,3.0,60.0,400.0,2.0,7.0,1006.8,2.9,0.0,E,0.6,Guanyuan,False,Other
22855,2015,10,9,6,15.0,35.0,3.0,61.0,400.0,2.0,6.2,1006.5,3.0,0.0,E,0.9,Guanyuan,False,Other
22856,2015,10,9,7,25.0,54.0,3.0,60.0,600.0,2.0,7.4,1006.5,3.8,0.0,ENE,1.1,Guanyuan,False,Other
